id,rendement
2139,0.007768470832
2140,0.018110238349
2141,0.013141492877
2142,0.01786869652
2143,0.031408062811
2144,0.030031795259
2145,0.011844186977
2146,0.017288290091
2147,0.031719864344
2148,0.019686561968
2149,0.006178243949
2150,0.005690165017
2151,0.004751916602
2152,0.012875100403
2153,0.012723316395
2154,0.009043349518
2155,0.012101332637
2156,0.006097309087
2157,0.002848732643
2158,0.006068334826
2159,-0.004167285281
2160,0.010082039745
2161,0.018698413472
2162,0.02073104495
2163,0.021953971645
2164,-0.063498410799
2165,0.021682031192
2166,0.014321082029
2167,0.036381579935
2168,0.019497864801
2169,0.020478085016
2170,0.02663296969
2171,0.022599949062
2172,0.026421204366
2173,0.02732727106
2174,0.00301879843
2175,0.013179079177
2176,0.002244571504
2177,0.017021816436
2178,0.011525102644
2179,0.020608619365
2180,0.009798796322
2181,0.015773353342
2182,0.017235465443
2183,0.020821091671
2184,0.015738941666
2185,0.018088273159
2186,0.013989230131
2187,0.006904341014
2188,0.005504563753
2189,0.006704357644
2190,0.000450656459
2191,0.007377886537
2192,0.007078772894
2193,0.003629501156
2194,0.020186481543
2195,0.023288150778
2196,0.028523088878
2197,0.01616489444
